time,open,high,low,close,Plot,Plot.1,Plot.2,Plot.3,Volume,RelVolStDev,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot.4,CVO Histogram,CVO Line,Signal Line,Upper Dev,Lower Dev
1973-02-07 09:30:00-05:00,0.564823,0.564823,0.564823,0.564823,0.5628519245647468,0.557126791240955,,,59372,0.0,-11960032,-11960032,-12019404,-12019404,-6748018.4,92877.69277391682,92877.69277391682,253803.37212215996,,
1973-02-08 09:30:00-05:00,0.555564,0.555564,0.555564,0.555564,0.5612323857725808,0.55690353534939,,,97172,0.0,-12019404,-12019404,-12116576,-12116576,-6897145.0,60501.30393058917,60501.30393058917,226188.79095193557,,
1973-02-09 09:30:00-05:00,0.560194,0.560194,0.560194,0.560194,0.5610016333786739,0.5573736017280485,,,26972,0.0,-12116576,-12116576,-12143548,-12143548,-7038939.675675675,39928.43699226482,39928.43699226482,199580.16895769688,,
1973-02-12 09:30:00-05:00,0.564823,0.564823,0.564823,0.564823,0.5618508259611908,0.5584378014811844,,,72872,0.0,-12143548,-12143548,-12216420,-12216420,-7175189.157894737,34144.380834009906,34144.380834009906,175946.48494002732,,
1973-02-13 09:30:00-05:00,0.541675,0.541675,0.541675,0.541675,0.5573673090809262,0.556043115555301,,,175472,0.0,-12216420,-12216420,-12391892,-12391892,-7308950.769230769,6323.080907283991,6323.080907283991,151714.57007820686,,
1973-02-14 09:30:00-05:00,0.532415,0.532415,0.532415,0.532415,0.5518223515073871,0.5526676704759722,,,43172,0.0,-12391892,-12391892,-12435064,-12435064,-7437103.6,-19145.334816810733,-19145.334816810733,127306.01223606148,,
1973-02-15 09:30:00-05:00,0.527786,0.527786,0.527786,0.527786,0.5464809400613011,0.5491131461222619,,,18872,0.0,-12435064,-12435064,-12453936,-12453936,-7559465.365853659,-39244.67250421492,-39244.67250421492,103513.05727316486,,
1973-02-16 09:30:00-05:00,0.513897,0.513897,0.513897,0.513897,0.5392400644921231,0.544082268104796,,,140372,0.0,-12453936,-12453936,-12594308,-12594308,-7679342.571428572,-71096.19061643572,-71096.19061643572,78568.87900322193,,
1973-02-20 09:30:00-05:00,0.509267,0.509267,0.509267,0.509267,0.5325793834938736,0.5391086583755395,,,18872,0.0,-12594308,-12594308,-12613180,-12613180,-7794082.976744186,-94659.3207843406,-94659.3207843406,53821.99331928442,,
1973-02-21 09:30:00-05:00,0.504637,0.504637,0.504637,0.504637,0.5263699649396795,0.5341841357504624,,,62072,0.0,-12613180,-12613180,-12675252,-12675252,-7905018.636363637,-117558.67906903416,-117558.67906903416,29339.0401209532,,
1973-02-22 09:30:00-05:00,0.495378,0.495378,0.495378,0.495378,0.5194828616197507,0.5286404020718249,,,59372,0.0,-12675252,-12675252,-12734624,-12734624,-8012343.2,-139171.54494570568,-139171.54494570568,5266.099397144786,,
1973-02-23 09:30:00-05:00,0.486118,0.486118,0.486118,0.486118,0.5120684479264728,0.5225657732044213,,,45872,0.0,-12734624,-12734624,-12780496,-12780496,-8115998.695652174,-157665.4189000047,-157665.4189000047,-18009.831788162282,,
1973-02-26 09:30:00-05:00,0.444451,0.444451,0.444451,0.444451,0.4970423483872566,0.511406519889504,,,75572,0.0,-12780496,-12780496,-12856068,-12856068,-8216851.234042553,-177480.33141516545,-177480.33141516545,-40791.33173487702,,
1973-02-27 09:30:00-05:00,0.444451,0.444451,0.444451,0.444451,0.4853553820789773,0.5018414456195749,0.5138965624999999,,610172,0.0,-12856068,-12856068,-13466240,-13466240,-8326213.5,-187905.414377094,-187905.414377094,-61807.62925519374,,
1973-02-28 09:30:00-05:00,0.45834,0.45834,0.45834,0.45834,0.4793519638392046,0.495626953388207,0.5116289477040815,,242972,0.0,-13466240,-13466240,-13709212,-13709212,-8436070.612244898,-159575.20203952643,-159575.20203952643,-75774.42536724126,,
1973-03-01 09:30:00-05:00,0.46297,0.46297,0.46297,0.46297,0.4757115274304924,0.4909616743327489,0.5096428682059557,,313172,0.0,-13709212,-13709212,-14022384,-14022384,-8547796.88,-95196.40135559929,-95196.40135559929,-78548.99336557812,,
1973-03-02 09:30:00-05:00,0.449081,0.449081,0.449081,0.449081,0.4697936324459386,0.4849787208566419,0.5071709552179575,,48572,0.0,-14022384,-14022384,-14070956,-14070956,-8812584.64,-54131.01902644674,-54131.01902644674,-75060.71131713079,,
1973-03-05 09:30:00-05:00,0.449081,0.449081,0.449081,0.449081,0.46519082523573,0.4798504750199788,0.5047999366376327,,24272,0.0,-14070956,-14070956,-14095228,-14095228,-9076400.4,-24001.334166915734,-24001.334166915734,-67766.51458138578,,
1973-03-06 09:30:00-05:00,0.444451,0.444451,0.444451,0.444451,0.4605819751833456,0.4747934071599818,0.5023367147340558,,234872,0.0,-14095228,-14095228,-14330100,-14330100,-9342484.16,-33054.41892953182,-33054.41892953182,-62807.64377397808,,
1973-03-07 09:30:00-05:00,0.444451,0.444451,0.444451,0.444451,0.456997314031491,0.4704587775656987,0.4999740325000127,,59372,0.0,-14330100,-14330100,-14389472,-14389472,-9599657.92,-38787.82393482537,-38787.82393482537,-59376.24093981341,,
1973-03-08 09:30:00-05:00,0.444451,0.444451,0.444451,0.444451,0.4542092442467152,0.4667433807705989,0.4977077862755223,,89072,0.0,-14389472,-14389472,-14478544,-14478544,-9839389.76,-42058.15426311735,-42058.15426311735,-56902.22855742825,,
1973-03-09 09:30:00-05:00,0.444451,0.444451,0.444451,0.444451,0.4520407455252229,0.4635587549462276,0.4955340398969296,,32372,0.0,-14478544,-14478544,-14510916,-14510916,-10079121.6,-43520.8493586143,-43520.8493586143,-54990.602957597686,,
1973-03-12 09:30:00-05:00,0.444451,0.444451,0.444451,0.444451,0.4503541354085067,0.4608290756681951,0.4934490178603202,,8072,0.0,-14510916,-14510916,-14518988,-14518988,-10316855.44,-43675.86913606443,-43675.86913606443,-53374.21241166436,,
1973-03-13 09:30:00-05:00,0.412043,0.412043,0.412043,0.412043,0.4418405497621719,0.4538596362870243,0.4901263232537766,,350972,0.0,-14518988,-14518988,-14869960,-14869960,-10550755.28,-88990.37061232084,-88990.37061232084,-58462.23501175815,,
1973-03-14 09:30:00-05:00,0.407414,0.407414,0.407414,0.407414,0.4341902053705782,0.447224545388878,0.4867503100597449,,429272,0.0,-14869960,-14869960,-15299232,-15299232,-10790973.12,-175602.192451849,-175602.192451849,-75196.51464605684,,
1973-03-15 09:30:00-05:00,0.402784,0.402784,0.402784,0.402784,0.4272110486215608,0.4408758960476097,0.4833231137307757,,51272,0.0,-15299232,-15299232,-15350504,-15350504,-11031460.96,-240028.042389862,-240028.042389862,-98743.87575231472,,
1973-03-16 09:30:00-05:00,0.402784,0.402784,0.402784,0.402784,0.4217828155945473,0.4354341966122369,0.4800358029662542,,80972,0.0,-15350504,-15350504,-15431476,-15431476,-11272002.8,-280732.6222977529,-280732.6222977529,-124742.26811594874,,
1973-03-19 09:30:00-05:00,0.393524,0.393524,0.393524,0.393524,0.415503078795759,0.4294470256676316,0.4765047089676316,,329372,0.0,-15431476,-15431476,-15760848,-15760848,-11518106.64,-347093.1409740846,-347093.1409740846,-156506.67852425386,,
1973-03-20 09:30:00-05:00,0.388895,0.388895,0.388895,0.388895,0.4095901723967014,0.4236538791436843,0.4729288024791568,,59372,0.0,-15760848,-15760848,-15820220,-15820220,-11755894.48,-394799.06042251945,-394799.06042251945,-190548.44736686323,,
1973-03-21 09:30:00-05:00,0.370376,0.370376,0.370376,0.370376,0.4008759118641011,0.4160427535517293,0.4687429738065382,,86372,0.0,-15820220,-15820220,-15906592,-15906592,-11985528.32,-431896.55780176586,-431896.55780176586,-225026.7488575636,,
1973-03-22 09:30:00-05:00,0.361117,0.361117,0.361117,0.361117,0.3920405981165231,0.4081962173300537,0.4643500769164754,,134972,0.0,-15906592,-15906592,-16041564,-16041564,-12204362.16,-467125.5244779652,-467125.5244779652,-259612.28823190668,,
1973-03-23 09:30:00-05:00,0.393524,0.393524,0.393524,0.393524,0.3923702429795179,0.4061001862829032,0.4614592166341703,,467072,0.0,-16041564,-16041564,-16508636,-16508636,-12416014.08,-421265.3287040058,-421265.3287040058,-282705.5797279208,,
1973-03-26 09:30:00-05:00,0.398154,0.398154,0.398154,0.398154,0.3936555223174028,0.404965016813917,0.4588753302409389,,53972,0.0,-16508636,-16508636,-16562608,-16562608,-12617784.0,-373241.28464759,-373241.28464759,-295639.2518593021,,
1973-03-27 09:30:00-05:00,0.402784,0.402784,0.402784,0.402784,0.3956840729135356,0.4046534429833574,0.4565858881902883,,24272,0.0,-16562608,-16562608,-16586880,-16586880,-12801032.0,-328557.4295643144,-328557.4295643144,-300341.84867430385,,
1973-03-28 09:30:00-05:00,0.393524,0.393524,0.393524,0.393524,0.3952040567105276,0.4030635225571635,0.4540119335702766,,51272,0.0,-16586880,-16586880,-16638152,-16638152,-12979204.0,-297057.9475950424,-297057.9475950424,-299872.7199486951,,
1973-03-29 09:30:00-05:00,0.375006,0.375006,0.375006,0.375006,0.3907155996637437,0.3990553050489973,0.4507872015878163,,326672,0.3517834697214219,-16638152,-16638152,-16964824,-16964824,-13149924.0,-311680.73918050574,-311680.73918050574,-301559.57983895374,,
1973-03-30 09:30:00-05:00,0.365746,0.365746,0.365746,0.365746,0.3851667997384673,0.3942968328991405,0.4473161321352524,,37772,0.0,-16964824,-16964824,-17002596,-17002596,-13317998.0,-320683.46577264136,-320683.46577264136,-304291.5635437663,,
1973-04-02 09:30:00-05:00,0.361117,0.361117,0.361117,0.361117,0.3798223997965857,0.3895568567706919,0.4437978002113645,,2672,0.0,-17002596,-17002596,-17005268,-17005268,-13481158.0,-320921.4448625827,-320921.4448625827,-306667.26087502576,,
1973-04-03 09:30:00-05:00,0.361117,0.361117,0.361117,0.361117,0.3756656442862333,0.3854940200891645,0.4404230736721252,,40472,0.0,-17005268,-17005268,-17045740,-17045740,-13637352.0,-314606.4513936003,-314606.4513936003,-307801.43094910786,,
1973-04-04 09:30:00-05:00,0.361117,0.361117,0.361117,0.361117,0.3724326122226259,0.3820115886478553,0.4371860910732629,,64772,0.0,-17045740,-17045740,-17110512,-17110512,-13788254.0,-303785.61860960047,-303785.61860960047,-307227.7434720354,,
1973-04-05 09:30:00-05:00,0.361117,0.361117,0.361117,0.361117,0.3699180317287091,0.3790266474124474,0.4340812302131298,,13472,0.0,-17110512,-17110512,-17123984,-17123984,-13933216.0,-289997.4415176895,-289997.4415176895,-304766.2717642717,,
1973-04-06 09:30:00-05:00,0.361117,0.361117,0.361117,0.361117,0.367962246900107,0.3764681263535263,0.4311030983676959,,13472,0.0,-17123984,-17123984,-17137456,-17137456,-14075316.0,-274389.69122002134,-274389.69122002134,-300426.7602579502,,
1973-04-09 09:30:00-05:00,0.365746,0.365746,0.365746,0.365746,0.3674697475889721,0.3749363940173082,0.4284354616996266,,35072,0.0,-17137456,-17137456,-17172528,-17172528,-14212124.0,-253205.2679545991,-253205.2679545991,-293680.83278604294,,
1973-04-10 09:30:00-05:00,0.370376,0.370376,0.370376,0.370376,0.3681155814580895,0.3742849091576928,0.4260656877527031,,94472,0.0,-17172528,-17172528,-17267000,-17267000,-14345206.0,-220705.71073754085,-220705.71073754085,-283255.81535054266,,
1973-04-11 09:30:00-05:00,0.370376,0.370376,0.370376,0.370376,0.3686178966896251,0.3737264935637366,0.4237926392730009,,32372,0.0,-17267000,-17267000,-17299372,-17299372,-14475426.0,-193267.5246095697,-193267.5246095697,-270400.3452446894,,
1973-04-12 09:30:00-05:00,0.361117,0.361117,0.361117,0.361117,0.3669510307585973,0.3719251373403457,0.4212344499149192,,113372,0.0,-17299372,-17299372,-17412744,-17412744,-14599814.0,-184849.62483000263,-184849.62483000263,-258178.813756877,,
1973-04-13 09:30:00-05:00,0.361117,0.361117,0.361117,0.361117,0.365654579478909,0.3703811177202963,0.4187806764490042,,2672,0.0,-17412744,-17412744,-17415416,-17415416,-14720044.0,-175163.2386256624,-175163.2386256624,-246319.4458809892,,
1973-04-16 09:30:00-05:00,0.356487,0.356487,0.356487,0.356487,0.363617339594707,0.368396243760254,0.4162380774102693,,35072,0.0,-17415416,-17415416,-17450488,-17450488,-14833146.0,-169381.04153924691,-169381.04153924691,-235328.2452607403,,
1973-04-17 09:30:00-05:00,0.356487,0.356487,0.356487,0.356487,0.3620328196847721,0.3666949232230748,0.4137992579241358,,18872,0.0,-17450488,-17450488,-17469360,-17469360,-14944736.0,-161870.7801339177,-161870.7801339177,-224834.32167119425,,
1973-04-18 09:30:00-05:00,0.351857,0.351857,0.351857,0.351857,0.3597715264214894,0.3645752199054927,0.4112710024986609,,8072,0.0,-17469360,-17469360,-17477432,-17477432,-15055084.0,-154350.3371173432,-154350.3371173432,-214765.1810206441,,
1973-04-19 09:30:00-05:00,0.361117,0.361117,0.361117,0.361117,0.3600705205500473,0.3640811884904223,0.4092239003558585,,64772,0.0,-17477432,-17477432,-17542204,-17542204,-15165540.0,-137409.24938608147,-137409.24938608147,-203714.333644278,,
1973-04-23 09:30:00-05:00,0.356487,0.356487,0.356487,0.356487,0.3592741826500368,0.362996304420362,0.4070713738107214,,29672,0.0,-17542204,-17542204,-17571876,-17571876,-15274646.0,-126551.0813056724,-126551.0813056724,-192691.01188162007,,
1973-04-24 09:30:00-05:00,0.351857,0.351857,0.351857,0.351857,0.3576259198389175,0.3614049752174531,0.4048177259000797,,5372,0.0,-17571876,-17571876,-17577248,-17577248,-15383320.0,-117022.4153638545,-117022.4153638545,-181881.2123790821,,
1973-04-25 09:30:00-05:00,0.347227,0.347227,0.347227,0.347227,0.3553150487636025,0.3593795501863884,0.4024670840266071,,59372,0.0,-17577248,-17577248,-17636620,-17636620,-15491724.0,-115717.2088319864,-115717.2088319864,-172429.21187235418,,
1973-04-26 09:30:00-05:00,0.342598,0.342598,0.342598,0.342598,0.3524890379272464,0.3569821858740472,0.4000234479438884,,18872,0.0,-17636620,-17636620,-17655492,-17655492,-15596996.0,-114934.7555502213,-114934.7555502213,-164215.71811204948,,
1973-04-27 09:30:00-05:00,0.342598,0.342598,0.342598,0.342598,0.3502910294989694,0.3549273021777547,0.397679552109444,,29672,0.0,-17655492,-17655492,-17685164,-17685164,-15701998.0,-112059.59150149394,-112059.59150149394,-156764.8428819701,,
1973-04-30 09:30:00-04:00,0.342598,0.342598,0.342598,0.342598,0.3485814673880873,0.3531659732952183,0.395431325492732,,35072,0.0,-17685164,-17685164,-17720236,-17720236,-15807324.0,-107762.81709327293,-107762.81709327293,-149764.5534835848,,
1973-05-01 09:30:00-04:00,0.328709,0.328709,0.328709,0.328709,0.3441653635240679,0.34967211996733,0.3927079652685388,,45872,0.0,-17720236,-17720236,-17766108,-17766108,-15910760.0,-108571.2631259798,-108571.2631259798,-143879.79771821268,,
1973-05-02 09:30:00-04:00,0.328709,0.328709,0.328709,0.328709,0.340730616074275,0.3466773885434257,0.3900957626045168,,256472,0.9659802262822365,-17766108,-17766108,-18022580,-18022580,-16018948.0,-106949.53278292436,-106949.53278292436,-138604.04558460007,,
1973-05-03 09:30:00-04:00,0.337968,0.337968,0.337968,0.337968,0.3401167013911028,0.3454331901800792,0.3879680988247406,,99872,0.0,-18022580,-18022580,-18122452,-18122452,-16127892.0,-90527.7530902,-90527.7530902,-131736.00379968577,,
1973-05-04 09:30:00-04:00,0.324079,0.324079,0.324079,0.324079,0.3365527677486355,0.342382591582925,0.3853603805053635,,259172,1.0393412674712343,-18122452,-18122452,-18381624,-18381624,-16240832.0,-111120.23708342107,-111120.23708342107,-128790.8942687908,,
1973-05-07 09:30:00-04:00,0.319449,0.319449,0.319449,0.319449,0.332751930471161,0.3391063642139357,0.3826701200765731,,99872,0.0,-18381624,-18381624,-18481496,-18481496,-16354852.0,-136550.23107694276,-136550.23107694276,-129899.37095566966,,
1973-05-08 09:30:00-04:00,0.319449,0.319449,0.319449,0.319449,0.3297957236997919,0.3362981693262306,0.3800896661958967,,89072,0.0,-18481496,-18481496,-18570568,-18570568,-16469142.0,-151772.4443839388,-151772.4443839388,-133024.09573113668,,
1973-05-09 09:30:00-04:00,0.342598,0.342598,0.342598,0.342598,0.332640673988727,0.337198145136769,0.3785593941062682,,237572,0.926783311902506,-18570568,-18570568,-18808140,-18808140,-16575980.0,-128273.1922902204,-128273.1922902204,-132345.39523957722,,
1973-05-10 09:30:00-04:00,0.356487,0.356487,0.356487,0.356487,0.3379398575467877,0.3399536958315163,0.3776584800611144,,132272,0.1217979994933442,-18808140,-18808140,-18940412,-18940412,-16680604.0,-91697.1313696066,-91697.1313696066,-126538.50040101,,
1973-05-11 09:30:00-04:00,0.356487,0.356487,0.356487,0.356487,0.3420614447586126,0.342315596427014,0.3767943380178036,,10772,0.0,-18940412,-18940412,-18951184,-18951184,-16779180.0,-63982.802812211215,-63982.802812211215,-117601.97217403876,,
1973-05-14 09:30:00-04:00,0.356487,0.356487,0.356487,0.356487,0.3452671237011432,0.3443400826517263,0.3759654670783015,,16172,0.0,-18951184,-18951184,-18967356,-18967356,-16877108.0,-43094.23104814952,-43094.23104814952,-106958.00915605456,,
1973-05-15 09:30:00-04:00,0.342598,0.342598,0.342598,0.342598,0.3446739851008891,0.3440912137014796,0.3746035296465341,,178172,0.6037269195132248,-18967356,-18967356,-19145528,-19145528,-16978114.0,-50850.266547334846,-50850.266547334846,-98942.6173548089,,
1973-05-16 09:30:00-04:00,0.342598,0.342598,0.342598,0.342598,0.3442126550784693,0.3438778974584111,0.373297181497696,,99872,0.0,-19145528,-19145528,-19245400,-19245400,-17076420.0,-55307.05393974204,-55307.05393974204,-92708.96543837078,,
1973-05-17 09:30:00-04:00,0.342598,0.342598,0.342598,0.342598,0.3438538428388095,0.3436950549643524,0.3720441536814635,,26972,0.0,-19245400,-19245400,-19272372,-19272372,-17174078.0,-57341.00353155006,-57341.00353155006,-87656.39945168211,,
1973-05-18 09:30:00-04:00,0.337968,0.337968,0.337968,0.337968,0.3425458777635184,0.3428769042551591,0.3706532902658935,,99872,0.0,-19272372,-19272372,-19372244,-19372244,-17271952.0,-70735.25064633274,-70735.25064633274,-85239.09247948935,,
1973-05-21 09:30:00-04:00,0.319449,0.319449,0.319449,0.319449,0.3374132382605143,0.3395300607901364,0.3685633192346326,,275372,1.363844117039196,-19372244,-19372244,-19647616,-19647616,-17374686.0,-114936.8950578696,-114936.8950578696,-89481.63570497224,,
1973-05-22 09:30:00-04:00,0.31019,0.31019,0.31019,0.31019,0.3313636297581778,0.3353386235344026,0.3661807347760761,,48572,0.0,-19647616,-19647616,-19696188,-19696188,-17478230.0,-150246.76696384745,-150246.76696384745,-98162.3687419544,,
1973-05-23 09:30:00-04:00,0.30556,0.30556,0.30556,0.30556,0.3256294898119161,0.3310845344580594,0.3637064190709302,,51272,0.0,-19696188,-19696188,-19747460,-19747460,-17575780.0,-178910.74170617852,-178910.74170617852,-109697.85059398644,,
1973-05-24 09:30:00-04:00,0.296301,0.296301,0.296301,0.296301,0.3191120476314902,0.326115458106908,0.3609551774761984,,18872,0.0,-19747460,-19747460,-19766332,-19766332,-17665122.0,-198041.9815905304,-198041.9815905304,-122318.44073634985,,
1973-05-25 09:30:00-04:00,0.296301,0.296301,0.296301,0.296301,0.3140429259356035,0.3218562498059212,0.3583162314567617,,89072,0.0,-19766332,-19766332,-19855404,-19855404,-17755220.0,-207568.27278975816,-207568.27278975816,-134496.98817255103,,
1973-05-29 09:30:00-04:00,0.296301,0.296301,0.296301,0.296301,0.3101002757276916,0.3182054998336467,0.355784997519751,,29672,0.0,-19855404,-19855404,-19885076,-19885076,-17844292.0,-210110.73580356035,-210110.73580356035,-145298.95211983807,,
1973-05-30 09:30:00-04:00,0.277782,0.277782,0.277782,0.277782,0.3029184366770934,0.3124307141431258,0.3526012017026184,,53972,0.0,-19885076,-19885076,-19939048,-19939048,-17927856.0,-214751.00791829824,-214751.00791829824,-155220.67437676096,,
1973-05-31 09:30:00-04:00,0.273152,0.273152,0.273152,0.273152,0.2963036729710727,0.3068194692655364,0.3493583771433278,,86372,0.0,-19939048,-19939048,-20025420,-20025420,-18011960.0,-225035.3819808741,-225035.3819808741,-165194.2040344914,,
1973-06-01 09:30:00-04:00,0.236115,0.236115,0.236115,0.236115,0.2829284123108343,0.2967188307990311,0.3447361984844165,,145772,0.315909335102943,-20025420,-20025420,-20171192,-20171192,-18097252.0,-246902.77006591015,-246902.77006591015,-176866.8563246941,,
1973-06-04 09:30:00-04:00,0.240744,0.240744,0.240744,0.240744,0.2735540984639822,0.2887224263991695,0.3404916189544403,,53972,0.0,-20171192,-20171192,-20225164,-20225164,-18180924.0,-250289.3925489476,-250289.3925489476,-187355.79007101603,,
1973-06-05 09:30:00-04:00,0.236115,0.236115,0.236115,0.236115,0.2652342988053195,0.2812070797707168,0.3362313487930345,,91772,0.0,-20225164,-20225164,-20316936,-20316936,-18257090.0,-259678.4914248539,-259678.4914248539,-197687.60455013573,,
1973-06-06 09:30:00-04:00,0.226855,0.226855,0.226855,0.226855,0.2567055657374707,0.2734424969463286,0.3317670080259719,,97172,0.0,-20316936,-20316936,-20414108,-20414108,-18334120.0,-273831.1776719624,-273831.1776719624,-208565.25785325383,,
1973-06-07 09:30:00-04:00,0.222226,0.222226,0.222226,0.222226,0.2490434400180327,0.2661258545254246,0.3272959464738914,,56672,0.0,-20414108,-20414108,-20470780,-20470780,-18411798.0,-285747.9623381607,-285747.9623381607,-219591.3584939548,,
1973-06-08 09:30:00-04:00,0.250004,0.250004,0.250004,0.250004,0.2492568977918032,0.2638227324503639,0.3241411731484265,,394172,2.63748572725703,-20470780,-20470780,-20864952,-20864952,-18496334.0,-236641.32599429836,-236641.32599429836,-222027.06813686105,,
1973-06-11 09:30:00-04:00,0.296301,0.296301,0.296301,0.296301,0.2597111427269581,0.2684624849574548,0.3230048395505315,,180872,0.7445122609899482,-20864952,-20864952,-21045824,-21045824,-18577954.0,-173387.9603775409,-173387.9603775409,-215078.62417124384,,
1973-06-12 09:30:00-04:00,0.319449,0.319449,0.319449,0.319449,0.2729862221209674,0.2757462728206755,0.3228597032423466,,80972,0.0,-21045824,-21045824,-21126796,-21126796,-18660438.0,-114527.8844792773,-114527.8844792773,-200714.2327866772,,
1973-06-13 09:30:00-04:00,0.296301,0.296301,0.296301,0.296301,0.2781672838718635,0.2786826624177219,0.3217756745385773,,121472,0.1791477305082593,-21126796,-21126796,-21248268,-21248268,-18745298.0,-86546.82304658042,-86546.82304658042,-184404.60282380623,,
1973-06-14 09:30:00-04:00,0.296301,0.296301,0.296301,0.296301,0.282196998567005,0.2811995677866187,0.3207358919043497,,83672,0.0,-21248268,-21248268,-21331940,-21331940,-18831022.0,-65013.813487167004,-65013.813487167004,-167348.77577571495,,
1973-06-15 09:30:00-04:00,0.296301,0.296301,0.296301,0.296301,0.2853312211076705,0.2833569152456732,0.3197385493776415,,137672,0.3431150186609407,-21331940,-21331940,-21469612,-21469612,-18918204.0,-48475.04281915352,-48475.04281915352,-150366.8139247776,,
1973-06-18 09:30:00-04:00,0.30556,0.30556,0.30556,0.30556,0.2898265053059659,0.2865287844962913,0.3191598330765133,,110672,0.0865973348557535,-21469612,-21469612,-21580284,-21580284,-19007330.0,-21268.98188582808,-21268.98188582808,-131924.26649064198,,
1973-06-19 09:30:00-04:00,0.31019,0.31019,0.31019,0.31019,0.2943517263490846,0.2899089581396782,0.3187937174407373,,48572,0.0,-21580284,-21580284,-21628856,-21628856,-19097158.0,4775.4446707824245,4775.4446707824245,-112395.73632472422,,
1973-06-20 09:30:00-04:00,0.319449,0.319449,0.319449,0.319449,0.2999288982715102,0.2941289641197242,0.318820463667646,,56672,0.0,-21628856,-21628856,-21685528,-21685528,-19187418.0,30535.99991948111,30535.99991948111,-91976.91686126632,,
1973-06-21 09:30:00-04:00,0.319449,0.319449,0.319449,0.319449,0.304266698655619,0.2977461121026207,0.3188461182118237,,129572,0.2987410931603093,-21685528,-21685528,-21815100,-21815100,-19278380.0,48133.6450464502,48133.6450464502,-71961.12230302111,,
1973-06-22 09:30:00-04:00,0.319449,0.319449,0.319449,0.319449,0.3076405433988148,0.3008465246593892,0.3188707256317492,,105272,0.1142336420781,-21815100,-21815100,-21920372,-21920372,-19370800.0,59604.027559530456,59604.027559530456,-53166.100894085175,,
1973-06-25 09:30:00-04:00,0.31482,0.31482,0.31482,0.31482,0.3092359781990781,0.3028427354223336,0.3187053898916778,,26972,0.0,-21920372,-21920372,-21947344,-21947344,-19461492.0,62968.49948676815,62968.49948676815,-36575.44369682041,,
1973-06-26 09:30:00-04:00,0.30556,0.30556,0.30556,0.30556,0.3084190941548386,0.3032309160762859,0.3181688433654869,,24272,0.0,-21947344,-21947344,-21971616,-21971616,-19552616.0,60888.095809324645,60888.095809324645,-22652.08091022826,,
1973-06-27 09:30:00-04:00,0.30556,0.30556,0.30556,0.30556,0.3077837398982078,0.3035636423511022,0.3176541966975078,,24272,0.0,-21971616,-21971616,-21995888,-21995888,-19643524.0,58187.040768519975,58187.040768519975,-11103.63495612137,,
1973-06-28 09:30:00-04:00,0.31482,0.31482,0.31482,0.31482,0.3093473532541616,0.3051716934438019,0.3175385151996504,,240272,1.6201406422722389,-21995888,-21995888,-22236160,-22236160,-19738860.0,86652.57678474858,86652.57678474858,2861.5381497171948,,
1973-06-29 09:30:00-04:00,0.31482,0.31482,0.31482,0.31482,0.310563496975459,0.3065500229518302,0.317427555395583,,16172,0.0,-22236160,-22236160,-22252332,-22252332,-19834358.0,105029.16635612724,105029.16635612724,17456.913607775772,,
1973-07-02 09:30:00-04:00,0.30556,0.30556,0.30556,0.30556,0.3094516087586904,0.3064085911015687,0.3169431653794367,,99872,0.1056314953555602,-22252332,-22252332,-22352204,-22352204,-19930558.0,102786.40814687732,102786.40814687732,29646.84139907599,,
1973-07-03 09:30:00-04:00,0.30093,0.30093,0.30093,0.30093,0.3075579179234258,0.3056259352299161,0.3162895667925209,,8072,0.0,-22352204,-22352204,-22360276,-22360276,-20026326.0,98064.16682423884,98064.16682423884,39420.74503124211,,
1973-07-05 09:30:00-04:00,0.296301,0.296301,0.296301,0.296301,0.305056380607109,0.3042938016256423,0.3154737069234384,,40472,0.0,-22360276,-22360276,-22400748,-22400748,-20122796.0,87429.60898349946,87429.60898349946,46279.15416727887,,
1973-07-06 09:30:00-04:00,0.291671,0.291671,0.291671,0.291671,0.3020818515833069,0.3024905442505506,0.3145021678653389,,45872,0.0,-22400748,-22400748,-22446620,-22446620,-20218996.0,72120.37396512786,72120.37396512786,49970.756995543015,,
1973-07-09 09:30:00-04:00,0.282412,0.282412,0.282412,0.282412,0.2977107734536832,0.2996221807861862,0.313192365095325,,62072,0.0,-22446620,-22446620,-22508692,-22508692,-20316060.0,51687.81639728695,51687.81639728695,50216.05119579215,,
1973-07-10 09:30:00-04:00,0.282412,0.282412,0.282412,0.282412,0.2943110460195313,0.2971635835310168,0.3119360236628628,,13472,0.0,-22508692,-22508692,-22522164,-22522164,-20412800.0,36196.35515947454,36196.35515947454,48213.2374763182,,
1973-07-11 09:30:00-04:00,0.263893,0.263893,0.263893,0.263893,0.2875514802374133,0.2924106430265858,0.3099750839215215,,116072,0.4723489582359003,-22522164,-22522164,-22638236,-22638236,-20511160.0,9269.779432546811,9269.779432546811,42649.886327208005,,
1973-07-12 09:30:00-04:00,0.296301,0.296301,0.296301,0.296301,0.2894958179624325,0.2929664083085021,0.3094169580471737,,278072,2.4742877650193758,-22638236,-22638236,-22916308,-22916308,-20614164.0,26558.02327345591,26558.02327345591,40351.04874810056,,
1973-07-13 09:30:00-04:00,0.30556,0.30556,0.30556,0.30556,0.2930656361930031,0.2947654928358589,0.3092595311881053,,43172,0.0,-22916308,-22916308,-22959480,-22959480,-20712902.0,43914.55885241274,43914.55885241274,40860.12162014516,,
